Format Version,1.23,Take Name,Take 2022-02-11 07.51.42 PM_004,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,50.000000,Capture Start Time,2022-02-11 08.22.15.784 ,Total Frames in Take,58575,Total Exported Frames,24407,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo,Brazo
,ID,"13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D","13FA25D78B6811EC971C30666208F79D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Mean Marker Error
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,
18632,372.640000,-0.018604,0.262241,0.008976,-0.964781,-0.050789,0.216963,0.015354,0.000391
18633,372.660000,-0.014831,0.256877,0.008596,-0.966292,-0.049606,0.217916,0.015886,0.000349
18634,372.680000,-0.010963,0.251978,0.008000,-0.967638,-0.048403,0.218908,0.016364,0.000348
18635,372.700000,-0.007215,0.246809,0.007757,-0.969006,-0.047104,0.219825,0.016887,0.000267
18636,372.720000,-0.003487,0.241448,0.007658,-0.970377,-0.045901,0.220744,0.017387,0.000443
18637,372.740000,0.000227,0.235034,0.006131,-0.971968,-0.044476,0.221541,0.017940,0.000754
18638,372.760000,0.003016,0.230988,0.006585,-0.972930,-0.043194,0.222476,0.018385,0.000338
18639,372.780000,0.005586,0.225795,0.006686,-0.974136,-0.041892,0.223076,0.018857,0.000314
18640,372.800000,0.006505,0.220300,0.007664,-0.975380,-0.040478,0.223452,0.019328,0.000222
18641,372.820000,0.005897,0.215325,0.007628,-0.976495,-0.039062,0.223529,0.019796,0.000199
18642,372.840000,0.004620,0.210482,0.008032,-0.977554,-0.037826,0.223242,0.020204,0.000577
18643,372.860000,0.002233,0.206086,0.007890,-0.978500,-0.036652,0.222663,0.020566,0.000535
18644,372.880000,-0.000520,0.201424,0.007453,-0.979476,-0.035573,0.221881,0.020909,0.000588
18645,372.900000,-0.003751,0.197051,0.008057,-0.980353,-0.034607,0.220850,0.021286,0.000595
18646,372.920000,-0.007057,0.193265,0.007819,-0.981090,-0.033498,0.219959,0.021640,0.000545
18647,372.940000,-0.010403,0.188392,0.008153,-0.982005,-0.032372,0.219017,0.022023,0.000547
18648,372.960000,-0.013090,0.183078,0.007723,-0.982981,-0.030994,0.218273,0.022417,0.000520
18649,372.980000,-0.015260,0.177538,0.007735,-0.983965,-0.029560,0.217617,0.022808,0.000496
18650,373.000000,-0.016978,0.171727,0.007573,-0.984969,-0.027920,0.217191,0.023230,0.000473
18651,373.020000,-0.017184,0.165227,0.007240,-0.986079,-0.026279,0.216934,0.023606,0.000447
18652,373.040000,-0.018584,0.159827,0.007609,-0.986941,-0.024631,0.216690,0.024053,0.000436
18653,373.060000,-0.020222,0.154225,0.007522,-0.987800,-0.023136,0.216366,0.024384,0.000448
18654,373.080000,-0.021754,0.148561,0.006732,-0.988641,-0.021714,0.215993,0.024713,0.000389
18655,373.100000,-0.023427,0.144479,0.005887,-0.989213,-0.020458,0.215435,0.025037,0.000373
18656,373.120000,-0.024568,0.140195,0.006424,-0.989798,-0.019277,0.214857,0.025300,0.000326
18657,373.140000,-0.027280,0.135810,0.006776,-0.990336,-0.018266,0.214030,0.025541,0.000374
18658,373.160000,-0.029080,0.131949,0.005623,-0.990814,-0.017236,0.213234,0.025707,0.000291
18659,373.180000,-0.033120,0.128291,0.005401,-0.991169,-0.016053,0.212454,0.025911,0.000288
18660,373.200000,-0.036336,0.122460,0.006088,-0.991789,-0.014946,0.211615,0.026085,0.000276
18661,373.220000,-0.037356,0.119007,0.005464,-0.992175,-0.013609,0.211004,0.026327,0.000276
18662,373.240000,-0.039723,0.115600,0.006205,-0.992482,-0.012412,0.210547,0.026507,0.000317
18663,373.260000,-0.040769,0.110689,0.005959,-0.993001,-0.011261,0.210189,0.026716,0.000272
18664,373.280000,-0.041401,0.106867,0.005588,-0.993395,-0.010119,0.209953,0.026891,0.000263
18665,373.300000,-0.041656,0.103527,0.005350,-0.993740,-0.009128,0.209769,0.027054,0.000251
18666,373.320000,-0.044458,0.097773,0.006239,-0.994196,-0.008177,0.209526,0.027065,0.000240
18667,373.340000,-0.044859,0.094546,0.005796,-0.994492,-0.007281,0.209225,0.027201,0.000199
18668,373.360000,-0.045997,0.090039,0.006241,-0.994856,-0.006425,0.208762,0.027231,0.000133
18669,373.380000,-0.047853,0.087647,0.005904,-0.994984,-0.005587,0.208307,0.027375,0.000145
18670,373.400000,-0.050089,0.083965,0.005289,-0.995195,-0.004764,0.207703,0.027452,0.000177
18671,373.420000,-0.051544,0.080612,0.005449,-0.995397,-0.003952,0.207078,0.027489,0.000109
18672,373.440000,-0.053255,0.078268,0.005488,-0.995494,-0.003240,0.206567,0.027544,0.000119
18673,373.460000,-0.054845,0.075889,0.005681,-0.995591,-0.002554,0.206087,0.027593,0.000177
18674,373.480000,-0.056681,0.073741,0.005700,-0.995649,-0.001924,0.205769,0.027697,0.000129
18675,373.500000,-0.057916,0.070944,0.005279,-0.995784,-0.001276,0.205501,0.027760,0.000094
18676,373.520000,-0.058483,0.068412,0.005100,-0.995929,-0.000587,0.205334,0.027817,0.000108
18677,373.540000,-0.058748,0.066212,0.004715,-0.996063,0.000024,0.205228,0.027851,0.000136
18678,373.560000,-0.059026,0.064016,0.004944,-0.996189,0.000642,0.205055,0.027876,0.000180
18679,373.580000,-0.059679,0.062013,0.004942,-0.996277,0.001222,0.204949,0.027929,0.000174
18680,373.600000,-0.059917,0.060867,0.005012,-0.996333,0.001757,0.204759,0.027948,0.000119
18681,373.620000,-0.060402,0.058820,0.004833,-0.996428,0.002218,0.204559,0.027969,0.000089
18682,373.640000,-0.060828,0.056481,0.004674,-0.996538,0.002738,0.204349,0.027977,0.000088
18683,373.660000,-0.061135,0.054221,0.004688,-0.996645,0.003317,0.204243,0.027964,0.000109
18684,373.680000,-0.060242,0.051588,0.004367,-0.996840,0.003974,0.204288,0.027912,0.000180
18685,373.700000,-0.059921,0.049755,0.004744,-0.996951,0.004740,0.204530,0.027959,0.000300
18686,373.720000,-0.058748,0.046524,0.004578,-0.997178,0.005624,0.205042,0.028026,0.000249
18687,373.740000,-0.056046,0.043467,0.004067,-0.997473,0.006509,0.205767,0.028046,0.000273
18688,373.760000,-0.052751,0.041383,0.003662,-0.997743,0.007262,0.206462,0.027994,0.000235
18689,373.780000,-0.051287,0.038688,0.003879,-0.997927,0.007950,0.207167,0.028034,0.000179
18690,373.800000,-0.049713,0.036251,0.003602,-0.998099,0.008531,0.207680,0.028030,0.000211
18691,373.820000,-0.048446,0.034344,0.003109,-0.998230,0.009053,0.208064,0.028024,0.000180
18692,373.840000,-0.047673,0.032750,0.002844,-0.998322,0.009517,0.208308,0.028013,0.000181
18693,373.860000,-0.046309,0.030737,0.002833,-0.998450,0.010016,0.208522,0.027958,0.000190
18694,373.880000,-0.045033,0.029074,0.002882,-0.998558,0.010447,0.208793,0.027906,0.000168
18695,373.900000,-0.043625,0.027446,0.003155,-0.998666,0.010835,0.209156,0.027873,0.000137
18696,373.920000,-0.041746,0.026152,0.002463,-0.998783,0.011215,0.209699,0.027884,0.000126
18697,373.940000,-0.039461,0.025122,0.002413,-0.998902,0.011604,0.210333,0.027861,0.000140
18698,373.960000,-0.037413,0.023439,0.002369,-0.999022,0.012014,0.210924,0.027844,0.000146
18699,373.980000,-0.035719,0.022116,0.002179,-0.999115,0.012385,0.211367,0.027816,0.000139
18700,374.000000,-0.034895,0.021221,0.001992,-0.999164,0.012697,0.211721,0.027828,0.000125
18701,374.020000,-0.034022,0.020483,0.001949,-0.999209,0.012925,0.211922,0.027799,0.000112
18702,374.040000,-0.033577,0.019513,0.001815,-0.999244,0.013101,0.212036,0.027768,0.000100
18703,374.060000,-0.033216,0.018945,0.001781,-0.999267,0.013274,0.212133,0.027750,0.000097
18704,374.080000,-0.032451,0.018004,0.001906,-0.999309,0.013477,0.212266,0.027719,0.000114
18705,374.100000,-0.031700,0.017236,0.001838,-0.999347,0.013667,0.212465,0.027707,0.000128
18706,374.120000,-0.031010,0.016756,0.001950,-0.999377,0.013878,0.212708,0.027711,0.000129
18707,374.140000,-0.030331,0.016136,0.001769,-0.999408,0.013997,0.212960,0.027710,0.000111
18708,374.160000,-0.029770,0.015658,0.001702,-0.999433,0.014077,0.213144,0.027712,0.000100
18709,374.180000,-0.029177,0.015360,0.001508,-0.999455,0.014104,0.213272,0.027693,0.000133
18710,374.200000,-0.029280,0.015456,0.001547,-0.999451,0.014129,0.213248,0.027701,0.000126
18711,374.220000,-0.029562,0.015307,0.001643,-0.999444,0.014160,0.213173,0.027701,0.000106
18712,374.240000,-0.029702,0.015208,0.001589,-0.999442,0.014134,0.213110,0.027690,0.000096
18713,374.260000,-0.029929,0.015484,0.001700,-0.999431,0.014114,0.213036,0.027689,0.000105
18714,374.280000,-0.029982,0.015379,0.001702,-0.999431,0.014104,0.212999,0.027684,0.000100
18715,374.300000,-0.029930,0.015368,0.001697,-0.999433,0.014119,0.213012,0.027690,0.000100
18716,374.320000,-0.029787,0.015331,0.001674,-0.999437,0.014125,0.213060,0.027698,0.000099
18717,374.340000,-0.029296,0.015037,0.001716,-0.999456,0.014126,0.213125,0.027676,0.000096
18718,374.360000,-0.029596,0.015310,0.001658,-0.999443,0.014117,0.213168,0.027704,0.000097
18719,374.380000,-0.029482,0.015466,0.001633,-0.999444,0.014110,0.213178,0.027711,0.000094
18720,374.400000,-0.029610,0.015435,0.001716,-0.999441,0.014103,0.213153,0.027705,0.000097
18721,374.420000,-0.029627,0.015349,0.001696,-0.999442,0.014096,0.213112,0.027699,0.000096
18722,374.440000,-0.029811,0.015446,0.001773,-0.999435,0.014087,0.213080,0.027690,0.000105
18723,374.460000,-0.029776,0.015407,0.001763,-0.999436,0.014093,0.213064,0.027697,0.000101
18724,374.480000,-0.029821,0.015506,0.001778,-0.999433,0.014092,0.213076,0.027699,0.000099
18725,374.500000,-0.029727,0.015383,0.001788,-0.999438,0.014093,0.213101,0.027700,0.000102
18726,374.520000,-0.029621,0.015356,0.001778,-0.999442,0.014096,0.213135,0.027706,0.000099
18727,374.540000,-0.029532,0.015426,0.001713,-0.999443,0.014095,0.213152,0.027712,0.000096
18728,374.560000,-0.029546,0.015403,0.001734,-0.999443,0.014089,0.213156,0.027709,0.000096
18729,374.580000,-0.029623,0.015403,0.001776,-0.999441,0.014079,0.213143,0.027701,0.000100
18730,374.600000,-0.029593,0.015437,0.001765,-0.999441,0.014074,0.213126,0.027707,0.000096
18731,374.620000,-0.029655,0.015499,0.001832,-0.999438,0.014072,0.213113,0.027704,0.000097
18732,374.640000,-0.029675,0.015428,0.001805,-0.999439,0.014077,0.213111,0.027709,0.000101
18733,374.660000,-0.029606,0.015487,0.001812,-0.999440,0.014075,0.213119,0.027705,0.000099
18734,374.680000,-0.029586,0.015491,0.001818,-0.999441,0.014079,0.213134,0.027710,0.000099
18735,374.700000,-0.029483,0.015471,0.001787,-0.999444,0.014076,0.213151,0.027708,0.000097
18736,374.720000,-0.029522,0.015551,0.001823,-0.999442,0.014072,0.213160,0.027713,0.000098
18737,374.740000,-0.029481,0.015483,0.001792,-0.999444,0.014061,0.213161,0.027707,0.000099
18738,374.760000,-0.029528,0.015518,0.001798,-0.999442,0.014062,0.213156,0.027710,0.000096
18739,374.780000,-0.029509,0.015511,0.001795,-0.999443,0.014059,0.213148,0.027706,0.000095
18740,374.800000,-0.029548,0.015588,0.001834,-0.999440,0.014056,0.213140,0.027709,0.000099
18741,374.820000,-0.029322,0.015347,0.001828,-0.999451,0.014060,0.213141,0.027696,0.000097
18742,374.840000,-0.029534,0.015468,0.001873,-0.999442,0.014062,0.213147,0.027711,0.000096
18743,374.860000,-0.029447,0.015497,0.001794,-0.999445,0.014061,0.213156,0.027709,0.000096
18744,374.880000,-0.029232,0.015367,0.001814,-0.999453,0.014063,0.213166,0.027700,0.000097
18745,374.900000,-0.029397,0.015493,0.001763,-0.999446,0.014059,0.213170,0.027715,0.000092
18746,374.920000,-0.029428,0.015593,0.001884,-0.999444,0.014044,0.213178,0.027708,0.000105
18747,374.940000,-0.029397,0.015539,0.001819,-0.999445,0.014047,0.213172,0.027708,0.000091
18748,374.960000,-0.029371,0.015488,0.001828,-0.999447,0.014044,0.213169,0.027711,0.000094
18749,374.980000,-0.029356,0.015581,0.001808,-0.999446,0.014051,0.213167,0.027714,0.000096
18750,375.000000,-0.029399,0.015665,0.001833,-0.999443,0.014049,0.213170,0.027711,0.000094
18751,375.020000,-0.029384,0.015628,0.001837,-0.999444,0.014048,0.213172,0.027711,0.000095
18752,375.040000,-0.029367,0.015571,0.001837,-0.999446,0.014054,0.213178,0.027717,0.000097
18753,375.060000,-0.029310,0.015597,0.001741,-0.999447,0.014046,0.213182,0.027722,0.000096
18754,375.080000,-0.029267,0.015565,0.001787,-0.999449,0.014045,0.213189,0.027719,0.000090
18755,375.100000,-0.029280,0.015593,0.001930,-0.999448,0.014025,0.213203,0.027713,0.000111
18756,375.120000,-0.029254,0.015616,0.001813,-0.999448,0.014034,0.213192,0.027714,0.000093
18757,375.140000,-0.029186,0.015511,0.001846,-0.999452,0.014036,0.213191,0.027712,0.000093
18758,375.160000,-0.029299,0.015607,0.001688,-0.999447,0.014011,0.213186,0.027716,0.000097
18759,375.180000,-0.029289,0.015572,0.001851,-0.999448,0.014035,0.213190,0.027715,0.000096
18760,375.200000,-0.029288,0.015620,0.001933,-0.999447,0.014023,0.213203,0.027711,0.000115
18761,375.220000,-0.029238,0.015632,0.001892,-0.999449,0.014023,0.213202,0.027712,0.000102
18762,375.240000,-0.029119,0.015523,0.001884,-0.999454,0.014022,0.213211,0.027708,0.000104
18763,375.260000,-0.029102,0.015543,0.001825,-0.999454,0.014029,0.213202,0.027708,0.000091
18764,375.280000,-0.028865,0.015404,0.001734,-0.999463,0.014028,0.213217,0.027695,0.000103
18765,375.300000,-0.029189,0.015553,0.001839,-0.999451,0.014028,0.213205,0.027718,0.000094
18766,375.320000,-0.029161,0.015813,0.001862,-0.999448,0.014018,0.213229,0.027718,0.000127
18767,375.340000,-0.029181,0.015642,0.001874,-0.999450,0.014024,0.213214,0.027721,0.000099
18768,375.360000,-0.029192,0.015666,0.001895,-0.999449,0.014009,0.213218,0.027715,0.000109
18769,375.380000,-0.029163,0.015722,0.001934,-0.999449,0.014013,0.213224,0.027713,0.000114
18770,375.400000,-0.029184,0.015711,0.001979,-0.999449,0.014014,0.213224,0.027718,0.000112
18771,375.420000,-0.028928,0.015558,0.001910,-0.999459,0.014017,0.213226,0.027704,0.000106
18772,375.440000,-0.029126,0.015764,0.001928,-0.999450,0.014003,0.213235,0.027717,0.000112
18773,375.460000,-0.028601,0.015382,0.001949,-0.999471,0.014000,0.213237,0.027682,0.000113
18774,375.480000,-0.028762,0.015526,0.001892,-0.999464,0.013992,0.213240,0.027693,0.000113
18775,375.500000,-0.029084,0.015714,0.001892,-0.999452,0.014016,0.213226,0.027722,0.000093
18776,375.520000,-0.028753,0.015491,0.001881,-0.999465,0.014003,0.213236,0.027697,0.000111
18777,375.540000,-0.029087,0.015779,0.002025,-0.999450,0.013998,0.213244,0.027713,0.000113
18778,375.560000,-0.028994,0.015599,0.001973,-0.999456,0.014004,0.213241,0.027712,0.000112
18779,375.580000,-0.028651,0.015418,0.001915,-0.999469,0.013998,0.213249,0.027694,0.000121
18780,375.600000,-0.028279,0.015195,0.001723,-0.999483,0.013983,0.213260,0.027673,0.000126
18781,375.620000,-0.028622,0.015548,0.001924,-0.999468,0.013991,0.213256,0.027691,0.000124
18782,375.640000,-0.028725,0.015591,0.001812,-0.999464,0.013992,0.213265,0.027703,0.000128
18783,375.660000,-0.028998,0.015719,0.001885,-0.999454,0.014007,0.213247,0.027725,0.000101
18784,375.680000,-0.028926,0.015694,0.001919,-0.999457,0.013988,0.213261,0.027715,0.000122
18785,375.700000,-0.028555,0.015341,0.002029,-0.999472,0.014001,0.213253,0.027691,0.000115
18786,375.720000,-0.028763,0.015611,0.001957,-0.999462,0.013996,0.213259,0.027710,0.000114
18787,375.740000,-0.028474,0.015406,0.001860,-0.999474,0.013985,0.213265,0.027690,0.000113
18788,375.760000,-0.028967,0.015951,0.001854,-0.999451,0.014010,0.213279,0.027728,0.000134
18789,375.780000,-0.028858,0.015758,0.001857,-0.999458,0.013979,0.213276,0.027711,0.000120
18790,375.800000,-0.028965,0.015775,0.002017,-0.999454,0.013988,0.213267,0.027723,0.000115
18791,375.820000,-0.028762,0.015709,0.001793,-0.999461,0.013982,0.213287,0.027714,0.000128
18792,375.840000,-0.028791,0.015646,0.001812,-0.999461,0.013978,0.213278,0.027713,0.000120
18793,375.860000,-0.028820,0.015620,0.001840,-0.999461,0.013974,0.213278,0.027709,0.000120
18794,375.880000,-0.028414,0.015375,0.001965,-0.999476,0.013986,0.213274,0.027690,0.000115
18795,375.900000,-0.028853,0.015864,0.002010,-0.999456,0.013987,0.213277,0.027723,0.000118
18796,375.920000,-0.028781,0.015778,0.001797,-0.999460,0.013982,0.213292,0.027716,0.000127
18797,375.940000,-0.028267,0.015408,0.001845,-0.999480,0.013977,0.213295,0.027686,0.000125
18798,375.960000,-0.028776,0.015880,0.001931,-0.999458,0.013999,0.213302,0.027714,0.000140
18799,375.980000,-0.028864,0.015880,0.001899,-0.999455,0.013988,0.213298,0.027724,0.000131
18800,376.000000,-0.028916,0.015916,0.001879,-0.999453,0.013998,0.213300,0.027727,0.000134
18801,376.020000,-0.028382,0.015702,0.001728,-0.999472,0.013981,0.213311,0.027693,0.000146
18802,376.040000,-0.028775,0.015765,0.002000,-0.999460,0.013982,0.213293,0.027714,0.000120
18803,376.060000,-0.028854,0.015941,0.001918,-0.999455,0.013996,0.213299,0.027732,0.000129
18804,376.080000,-0.028451,0.015597,0.001815,-0.999472,0.013973,0.213296,0.027699,0.000127
18805,376.100000,-0.028559,0.015723,0.001851,-0.999467,0.013966,0.213313,0.027705,0.000138
18806,376.120000,-0.028576,0.015641,0.001809,-0.999468,0.013971,0.213310,0.027713,0.000127
18807,376.140000,-0.028830,0.015843,0.001892,-0.999457,0.013990,0.213311,0.027731,0.000126
18808,376.160000,-0.028612,0.015653,0.001789,-0.999466,0.013966,0.213313,0.027712,0.000129
18809,376.180000,-0.028722,0.015772,0.001808,-0.999461,0.013974,0.213300,0.027725,0.000129
18810,376.200000,-0.028724,0.015940,0.001803,-0.999459,0.013979,0.213327,0.027721,0.000134
18811,376.220000,-0.028373,0.015615,0.001684,-0.999474,0.013981,0.213330,0.027702,0.000136
18812,376.240000,-0.028494,0.015665,0.001870,-0.999470,0.013963,0.213318,0.027704,0.000128
18813,376.260000,-0.028150,0.015538,0.001806,-0.999481,0.013967,0.213323,0.027687,0.000130
18814,376.280000,-0.028055,0.015536,0.001673,-0.999484,0.013977,0.213343,0.027688,0.000143
18815,376.300000,-0.028500,0.015768,0.001878,-0.999468,0.013958,0.213329,0.027705,0.000133
18816,376.320000,-0.028622,0.015759,0.001830,-0.999464,0.013970,0.213332,0.027723,0.000133
18817,376.340000,-0.028680,0.015752,0.001948,-0.999463,0.013959,0.213302,0.027721,0.000136
18818,376.360000,-0.028604,0.015846,0.001879,-0.999463,0.013959,0.213324,0.027718,0.000116
18819,376.380000,-0.028527,0.015914,0.001775,-0.999465,0.013971,0.213342,0.027714,0.000146
18820,376.400000,-0.028447,0.015880,0.001687,-0.999468,0.013970,0.213351,0.027716,0.000145
18821,376.420000,-0.028336,0.015553,0.001836,-0.999476,0.013969,0.213329,0.027707,0.000124
18822,376.440000,-0.028619,0.015866,0.001696,-0.999463,0.013975,0.213344,0.027727,0.000131
18823,376.460000,-0.028108,0.015645,0.001765,-0.999481,0.013974,0.213352,0.027694,0.000139
18824,376.480000,-0.028285,0.015753,0.001892,-0.999474,0.013977,0.213334,0.027706,0.000153
18825,376.500000,-0.028069,0.015540,0.001751,-0.999484,0.013962,0.213355,0.027688,0.000127
18826,376.520000,-0.028254,0.015818,0.001734,-0.999474,0.013961,0.213346,0.027699,0.000141
18827,376.540000,-0.028484,0.015754,0.001736,-0.999469,0.013970,0.213353,0.027723,0.000136
18828,376.560000,-0.028457,0.015892,0.001821,-0.999467,0.013966,0.213339,0.027719,0.000141
18829,376.580000,-0.028002,0.015498,0.001676,-0.999486,0.013943,0.213346,0.027690,0.000125
18830,376.600000,-0.028413,0.015614,0.001679,-0.999473,0.013971,0.213368,0.027726,0.000139
18831,376.620000,-0.028189,0.015748,0.001767,-0.999477,0.013965,0.213340,0.027705,0.000144
18832,376.640000,-0.027888,0.015591,0.001675,-0.999488,0.013954,0.213367,0.027681,0.000143
18833,376.660000,-0.028013,0.015680,0.001655,-0.999483,0.013952,0.213371,0.027691,0.000143
18834,376.680000,-0.028456,0.015903,0.001840,-0.999467,0.013957,0.213347,0.027718,0.000143
18835,376.700000,-0.027787,0.015486,0.001822,-0.999492,0.013961,0.213347,0.027676,0.000147
18836,376.720000,-0.028341,0.015811,0.001671,-0.999472,0.013927,0.213350,0.027714,0.000139
18837,376.740000,-0.028319,0.015793,0.001465,-0.999473,0.013934,0.213377,0.027717,0.000146
18838,376.760000,-0.028331,0.015774,0.001794,-0.999473,0.013963,0.213376,0.027717,0.000145
18839,376.780000,-0.028504,0.016003,0.001884,-0.999464,0.013966,0.213362,0.027726,0.000149
18840,376.800000,-0.028312,0.015892,0.001493,-0.999472,0.013924,0.213358,0.027716,0.000141
18841,376.820000,-0.028060,0.015618,0.001768,-0.999483,0.013956,0.213361,0.027700,0.000145
18842,376.840000,-0.027960,0.015696,0.001751,-0.999484,0.013958,0.213378,0.027696,0.000139
18843,376.860000,-0.028331,0.015874,0.001751,-0.999471,0.013949,0.213382,0.027717,0.000142
18844,376.880000,-0.028341,0.015965,0.001601,-0.999470,0.013937,0.213382,0.027718,0.000138
18845,376.900000,-0.027844,0.015531,0.001819,-0.999490,0.013943,0.213346,0.027683,0.000154
18846,376.920000,-0.028319,0.016038,0.001818,-0.999469,0.013954,0.213365,0.027723,0.000142
18847,376.940000,-0.028320,0.015914,0.001736,-0.999471,0.013953,0.213395,0.027720,0.000140
18848,376.960000,-0.028128,0.015729,0.001698,-0.999479,0.013944,0.213370,0.027706,0.000136
18849,376.980000,-0.028007,0.015692,0.001579,-0.999483,0.013929,0.213368,0.027701,0.000144
18850,377.000000,-0.028236,0.016005,0.001810,-0.999472,0.013952,0.213368,0.027721,0.000140
18851,377.020000,-0.027844,0.015641,0.001599,-0.999489,0.013937,0.213377,0.027697,0.000148
18852,377.040000,-0.028283,0.015896,0.001748,-0.999472,0.013946,0.213392,0.027714,0.000138
18853,377.060000,-0.028234,0.015927,0.001731,-0.999473,0.013949,0.213398,0.027724,0.000136
18854,377.080000,-0.027908,0.015790,0.001737,-0.999484,0.013942,0.213385,0.027697,0.000139
18855,377.100000,-0.027710,0.015560,0.001613,-0.999494,0.013946,0.213405,0.027691,0.000142
18856,377.120000,-0.027915,0.015605,0.001724,-0.999487,0.013942,0.213385,0.027694,0.000140
18857,377.140000,-0.027870,0.015684,0.001697,-0.999487,0.013948,0.213397,0.027698,0.000137
18858,377.160000,-0.027734,0.015671,0.001767,-0.999491,0.013946,0.213383,0.027692,0.000140
18859,377.180000,-0.028288,0.015927,0.001860,-0.999471,0.013949,0.213380,0.027721,0.000139
18860,377.200000,-0.028287,0.016056,0.001810,-0.999469,0.013943,0.213384,0.027718,0.000141
18861,377.220000,-0.028397,0.016042,0.001876,-0.999466,0.013948,0.213392,0.027728,0.000132
18862,377.240000,-0.028373,0.016010,0.001847,-0.999467,0.013945,0.213377,0.027730,0.000146
18863,377.260000,-0.027661,0.015504,0.001734,-0.999496,0.013940,0.213390,0.027682,0.000140
18864,377.280000,-0.027846,0.015702,0.001724,-0.999487,0.013948,0.213403,0.027700,0.000146
18865,377.300000,-0.028286,0.016023,0.001860,-0.999470,0.013946,0.213385,0.027724,0.000138
18866,377.320000,-0.028211,0.015975,0.001791,-0.999473,0.013941,0.213389,0.027722,0.000136
18867,377.340000,-0.028291,0.016037,0.001858,-0.999469,0.013943,0.213389,0.027723,0.000140
18868,377.360000,-0.028176,0.015909,0.001627,-0.999475,0.013937,0.213422,0.027718,0.000143
18869,377.380000,-0.027671,0.015577,0.001780,-0.999494,0.013939,0.213398,0.027692,0.000143
18870,377.400000,-0.028194,0.015981,0.001791,-0.999473,0.013939,0.213391,0.027721,0.000145
18871,377.420000,-0.028178,0.015843,0.001671,-0.999476,0.013934,0.213425,0.027718,0.000138
18872,377.440000,-0.028264,0.015948,0.001831,-0.999472,0.013931,0.213396,0.027726,0.000138
18873,377.460000,-0.028096,0.015815,0.001491,-0.999479,0.013913,0.213419,0.027715,0.000142
18874,377.480000,-0.028339,0.015987,0.001911,-0.999469,0.013941,0.213396,0.027729,0.000145
18875,377.500000,-0.028162,0.015883,0.001773,-0.999476,0.013933,0.213402,0.027723,0.000132
18876,377.520000,-0.027819,0.015665,0.001807,-0.999489,0.013933,0.213399,0.027696,0.000142
18877,377.540000,-0.027755,0.015683,0.001715,-0.999490,0.013938,0.213425,0.027703,0.000135
18878,377.560000,-0.028201,0.015998,0.001768,-0.999473,0.013928,0.213403,0.027718,0.000135
18879,377.580000,-0.027878,0.015690,0.001689,-0.999487,0.013923,0.213404,0.027707,0.000140
18880,377.600000,-0.028182,0.015921,0.001795,-0.999474,0.013928,0.213408,0.027724,0.000134
18881,377.620000,-0.027550,0.015515,0.001828,-0.999498,0.013936,0.213407,0.027684,0.000143
18882,377.640000,-0.028176,0.015848,0.001767,-0.999476,0.013927,0.213414,0.027721,0.000136
18883,377.660000,-0.028119,0.015891,0.001562,-0.999477,0.013904,0.213407,0.027719,0.000143
18884,377.680000,-0.028142,0.016022,0.001765,-0.999474,0.013929,0.213421,0.027722,0.000139
18885,377.700000,-0.028128,0.015886,0.001814,-0.999476,0.013931,0.213410,0.027723,0.000139
18886,377.720000,-0.027885,0.015736,0.001699,-0.999486,0.013907,0.213411,0.027708,0.000143
18887,377.740000,-0.028116,0.015960,0.001804,-0.999476,0.013928,0.213413,0.027724,0.000137
18888,377.760000,-0.028057,0.015940,0.001522,-0.999478,0.013899,0.213413,0.027720,0.000145
18889,377.780000,-0.028197,0.016100,0.001740,-0.999471,0.013923,0.213417,0.027729,0.000146
18890,377.800000,-0.027421,0.015485,0.001473,-0.999503,0.013896,0.213418,0.027679,0.000145
18891,377.820000,-0.028092,0.015925,0.001801,-0.999477,0.013929,0.213418,0.027726,0.000135
18892,377.840000,-0.027863,0.015811,0.001438,-0.999486,0.013898,0.213423,0.027714,0.000145
18893,377.860000,-0.027620,0.015606,0.001775,-0.999495,0.013930,0.213421,0.027694,0.000146
18894,377.880000,-0.028102,0.015901,0.001708,-0.999477,0.013922,0.213442,0.027728,0.000145
18895,377.900000,-0.027495,0.015402,0.001887,-0.999502,0.013931,0.213426,0.027692,0.000144
18896,377.920000,-0.028146,0.016014,0.001743,-0.999474,0.013914,0.213418,0.027731,0.000141
18897,377.940000,-0.028137,0.016125,0.001750,-0.999473,0.013922,0.213432,0.027730,0.000149
18898,377.960000,-0.028031,0.015797,0.001811,-0.999481,0.013933,0.213421,0.027731,0.000127
18899,377.980000,-0.028110,0.015992,0.001825,-0.999475,0.013935,0.213459,0.027730,0.000147
18900,378.000000,-0.028199,0.015946,0.001878,-0.999473,0.013921,0.213432,0.027735,0.000140
